#tail	head	edge_weight
P05387	P61313	3.82602e-01
P05387	P46778	3.82602e-01
P05387	P46779	3.82602e-01
P05387	P62945	3.82602e-01
P05387	P84098	3.82602e-01
P05387	P35268	3.82602e-01
P05387	Q00653	7.50000e-01
P05387	P35222	5.06777e-01
P05387	P83881	3.82602e-01
P05387	P16104	3.82602e-01
P05387	P63104	7.50000e-01
P05387	Q99558	7.50000e-01
P05387	P18124	3.82602e-01
P05387	P62829	3.82602e-01
P05387	P62987	3.82602e-01
P05387	P40429	3.82602e-01
P05387	P27635	3.82602e-01
P05387	P62888	3.82602e-01
P05387	P83731	3.82602e-01
P05387	Q07020	3.82602e-01
P05387	P32969	3.82602e-01
P05387	P61927	3.82602e-01
P05387	Q02878	3.82602e-01
P05387	O15264	5.06777e-01
P07902	Q15645	3.82602e-01
P21815	P08514	7.10591e-01
P21815	P26006	7.10591e-01
P21815	P17301	7.10591e-01
P21815	P18084	7.10591e-01
P21815	P26010	7.10591e-01
P21815	P26012	7.10591e-01
P21815	P16144	7.10591e-01
P21815	P18564	7.10591e-01
P21815	P06756	7.10591e-01
P21815	P23229	7.10591e-01
P21815	Q9UKX5	7.10591e-01
P21815	P05556	7.10591e-01
P21815	Q13797	7.10591e-01
P21815	P08648	7.10591e-01
P21815	Q05397	7.10591e-01
P21815	P56199	7.10591e-01
P21815	O75578	7.10591e-01
P21815	Q13683	7.10591e-01
P21815	P13612	7.10591e-01
P21815	P05106	7.10591e-01
P21815	P53708	7.10591e-01
P02760	P07858	7.50000e-01
P05388	P84022	6.09872e-01
P05388	P18621	3.82602e-01
P05388	P05386	3.82602e-01
P05388	P50914	3.82602e-01
P05388	Q9UKV8	5.06777e-01
P05388	P47914	3.82602e-01
P05388	Q9UNX3	3.82602e-01
P05388	Q9Y3U8	3.82602e-01
P05388	P61353	3.82602e-01
P05388	O60861	7.50000e-01
P05388	P83881	3.82602e-01
P05388	Q00005	4.93187e-01
P05388	P62910	3.82602e-01
P05388	P42766	3.82602e-01
P05388	P49207	3.82602e-01
P05388	P62888	3.82602e-01
P05388	P62424	3.82602e-01
P05388	Q9Y6K9	7.50000e-01
P05388	P61513	3.82602e-01
P05388	P62913	3.82602e-01
P05388	Q9UL18	5.06777e-01
P05388	Q02543	3.82602e-01
P05388	P61254	3.82602e-01
P05388	P62917	3.82602e-01
P05388	P05387	3.82602e-01
P05388	Q92901	3.82602e-01
P05388	P62891	3.82602e-01
P05388	Q8N9T8	6.09872e-01
P05388	P62899	3.82602e-01
P05388	P18077	3.82602e-01
P05388	Q8WYK2	5.06777e-01
P05388	P26373	3.82602e-01
P05388	P36578	3.82602e-01
P05388	P60709	3.82602e-01
P05388	O95793	7.50000e-01
P05388	P32969	3.82602e-01
P05388	P62906	3.82602e-01
P05388	P39023	3.82602e-01
P05388	P46776	3.82602e-01
P05388	P63173	3.82602e-01
P05388	P61313	3.82602e-01
P05388	P08238	7.26178e-01
P05388	P46778	3.82602e-01
P05388	P46779	3.82602e-01
P05388	P62945	3.82602e-01
P05388	P62829	3.82602e-01
P05388	P35268	3.82602e-01
P05388	Q9UQ80	3.82602e-01
P05388	P46777	3.82602e-01
P05388	Q99459	2.97122e-01
P05388	P62258	5.06777e-01
P05388	P63104	7.50000e-01
P05388	P18124	3.82602e-01
P05388	P62750	3.82602e-01
P05388	P84098	3.82602e-01
P05388	P62987	3.82602e-01
P05388	P40429	3.82602e-01
P05388	P27635	3.82602e-01
P05388	Q13573	2.97122e-01
P05388	P83731	3.82602e-01
P05388	Q07020	3.82602e-01
P05388	P37235	3.82602e-01
P05388	P61927	3.82602e-01
P05388	Q9H4L4	5.06777e-01
P05388	Q02878	3.82602e-01
P05388	P68402	5.74756e-01
P05388	P30050	3.82602e-01
P02765	P55157	3.82602e-01
P02765	P62993	3.82602e-01
P02765	P00519	7.50000e-01
P02765	Q14289	3.82602e-01
P02765	P02768	2.97122e-01
P02766	P05067	6.29649e-01
P02766	P02768	2.97122e-01
P02766	Q9UQB3	1.99474e-01
P02766	O75529	1.99474e-01
P02766	P51946	3.82602e-01
P02766	P47897	1.99474e-01
P02766	P50502	1.99474e-01
P02766	P02647	2.97122e-01
P02766	O95163	6.09872e-01
P02766	O43681	1.99474e-01
P02766	P55854	1.99474e-01
P02766	Q15047	5.74756e-01
P02766	O96006	1.99474e-01
P02766	Q9HB58	1.99474e-01
P02766	P01023	1.99474e-01
P02766	Q15109	7.50000e-01
P02766	P41743	1.99474e-01
P02766	Q11203	6.09872e-01
P02766	Q99689	6.09872e-01
P02766	Q15572	1.99474e-01
P02766	Q96FW1	1.99474e-01
P02766	P60709	1.99474e-01
P02766	P02753	7.50000e-01
P02766	Q9BRK5	1.99474e-01
P02766	P25713	7.50000e-01
P02766	P31942	5.74756e-01
P02766	P98164	3.82602e-01
P02766	P16871	5.06777e-01
P02766	Q9UKR5	1.99474e-01
P02766	P98160	3.82602e-01
P02766	Q08345	6.09872e-01
P02766	P01876	2.97122e-01
P02766	Q99570	3.82602e-01
P02766	P08138	1.99474e-01
P02766	Q92561	3.48870e-01
P02766	Q71U36	1.99474e-01
P02766	P02787	2.97122e-01
P02766	Q7L5D6	5.74756e-01
P02766	P51681	3.82602e-01
P02766	Q12873	5.74756e-01
P02766	P68104	3.82602e-01
P02766	O95741	1.99474e-01
P02766	Q9BT40	1.99474e-01
P02766	P01857	2.97122e-01
P02766	P08670	5.74756e-01
P02766	P18848	3.82602e-01
P02766	Q9P2H0	1.99474e-01
P02766	Q6UXH1	1.99474e-01
P02766	Q08379	7.50000e-01
P02766	P27448	5.74756e-01
P02766	Q7Z5J4	1.99474e-01
Q7L266	Q13163	1.99474e-01
Q7L266	Q15750	1.99474e-01
Q7L266	P49841	1.99474e-01
Q7L266	Q13387	1.99474e-01
Q9UQ07	P16333	3.82602e-01
Q9UQ07	Q16659	1.99474e-01
Q9UQ07	P62993	3.82602e-01
Q9UQ07	P33764	3.82602e-01
Q9UJ70	Q15393	1.99474e-01
Q9UJ70	Q7Z699	1.99474e-01
Q9UJ70	Q96BZ8	1.99474e-01
Q9UJ70	Q8IU60	1.99474e-01
Q9UJ70	P14618	1.99474e-01
Q9UJ70	Q8TBB1	7.50000e-01
Q9UJ70	Q15796	6.09872e-01
Q9UJ70	P13805	1.99474e-01
Q9UJ70	O95684	1.99474e-01
Q9UJ70	Q5M9N0	6.09872e-01
Q9UJ70	Q9UI36	3.82602e-01
Q9UJ70	O15198	6.09872e-01
Q9UJ70	Q8N205	1.99474e-01
Q9UJ70	O14576	1.99474e-01
Q9UJ70	Q6UXN9	1.99474e-01
Q9UJ70	Q8NEY8	1.99474e-01
Q9UQ03	P18206	3.82602e-01
Q9UQ03	Q15714	6.09872e-01
Q15165	Q9Y230	3.82602e-01
Q9UJ78	P12757	3.82602e-01
Q9UJ78	Q8TAD8	3.82602e-01
Q8NH83	P38405	7.10591e-01
O15254	Q9HAU4	6.09872e-01
O15254	P98175	3.82602e-01
O15255	Q9UMX0	1.35696e-01
O15255	P00519	4.76576e-01
O15255	O60381	1.99474e-01
O15258	Q99963	3.48870e-01
O15258	Q16891	3.82602e-01
O15258	P54257	3.48870e-01
O15259	Q13444	7.50000e-01
O15259	Q14289	3.82602e-01
O15259	P21333	3.82602e-01
O15259	Q14315	3.82602e-01
O15259	P98161	7.50000e-01
O15259	O75369	3.82602e-01
O15259	Q9Y283	3.82602e-01
O15259	Q7Z494	3.82602e-01
O15259	Q13885	3.82602e-01
O15259	O75161	3.82602e-01
O15259	Q9HBL0	3.82602e-01
O15259	Q9NRR5	7.13029e-01
O15259	Q9H204	4.76576e-01
O15259	Q9ULH1	4.22000e-01
O15259	P56945	3.82602e-01
Q86XA0	P04183	1.99474e-01
Q86XA0	Q07817	1.99474e-01
P29401	P63104	7.50000e-01
P29401	Q86XK2	7.26178e-01
P29401	P40337	7.26178e-01
P29401	Q9GZN1	7.26178e-01
P29401	Q9UBN6	7.26178e-01
P29401	P16104	3.82602e-01
P29401	P01241	2.97122e-01
P29401	P01243	3.82602e-01
P29401	O60739	7.26178e-01
P29401	P01889	3.82602e-01
P29401	Q9H1Y0	3.82602e-01
P29401	P60520	7.26178e-01
P29401	Q9UET6	7.26178e-01
P29401	P30480	2.97122e-01
P29401	Q14164	7.26178e-01
P29401	P23508	7.26178e-01
P29401	Q13501	4.93187e-01
P29400	P17301	7.10591e-01
P29400	Q9UKX5	7.10591e-01
P29400	P26006	7.10591e-01
P29400	P18827	7.10591e-01
P29400	P08514	7.10591e-01
P29400	P05556	7.10591e-01
P29400	P53708	7.10591e-01
P29400	Q9HCN6	7.10591e-01
P29400	P16070	7.10591e-01
P29400	O00339	3.82602e-01
P29400	P05106	7.10591e-01
P29400	P23229	7.10591e-01
P29400	P98095	3.82602e-01
P29400	P26012	7.10591e-01
P29400	P06756	7.10591e-01
P29400	P16144	7.10591e-01
P29400	Q16637	1.99474e-01
P29400	P08648	7.10591e-01
P29400	Q05397	7.10591e-01
P29400	P20073	1.99474e-01
P29400	Q13683	7.10591e-01
P29400	P13612	7.10591e-01
P29400	P55055	1.99474e-01
P29400	P31431	7.10591e-01
P29400	P18084	7.10591e-01
P29400	P26010	7.10591e-01
P29400	Q8N5U6	6.09872e-01
P29400	P04183	1.99474e-01
P29400	O75578	7.10591e-01
P29400	P38936	1.99474e-01
P29400	P56199	7.10591e-01
P29400	P18564	7.10591e-01
P29400	Q15038	1.99474e-01
P29400	Q13797	7.10591e-01
Q5VWT5	P37268	7.26178e-01
Q9H0S4	Q9UL18	5.06777e-01
Q9H0S4	Q99459	2.97122e-01
Q9H0S4	Q9UKV8	5.06777e-01
P39023	P84022	3.93252e-01
P39023	P18621	3.82602e-01
P39023	P05386	3.82602e-01
P39023	P05387	3.82602e-01
P39023	Q9UKV8	5.06777e-01
P39023	P50914	3.82602e-01
P39023	P47914	3.82602e-01
P39023	P05388	3.82602e-01
P39023	Q9Y3U8	3.82602e-01
P39023	O75815	2.97122e-01
P39023	P98175	3.82602e-01
P39023	Q92597	7.26178e-01
P39023	P62424	3.82602e-01
P39023	Q8N806	3.82602e-01
P39023	P49207	3.82602e-01
P39023	P62888	3.82602e-01
P39023	P62910	3.82602e-01
P39023	Q9NX58	7.26178e-01
P39023	P61513	3.82602e-01
P39023	P62913	3.82602e-01
P39023	Q02543	3.82602e-01
P39023	P61254	3.82602e-01
P39023	P62917	3.82602e-01
P39023	Q9Y478	2.97122e-01
P39023	Q9H8Y8	3.82602e-01
P39023	P62891	3.82602e-01
P39023	P62750	3.82602e-01
P39023	Q13233	7.50000e-01
P39023	P61978	3.82602e-01
P39023	P62899	3.82602e-01
P39023	P18077	3.82602e-01
P39023	P26373	3.82602e-01
P39023	O75940	7.26178e-01
P39023	P36578	3.82602e-01
P39023	P63173	3.82602e-01
P39023	Q15853	2.97122e-01
P39023	O00141	2.97122e-01
P39023	P46776	3.82602e-01
P39023	P56537	7.26178e-01
P39023	Q9UNX3	3.82602e-01
P39023	Q9GZN1	2.97122e-01
P39023	P62906	3.82602e-01
P39023	P42766	3.82602e-01
P39023	P61353	3.82602e-01
P39023	P46777	3.82602e-01
P39023	P61313	3.82602e-01
P39023	P46778	3.82602e-01
P39023	P46779	3.82602e-01
P39023	Q92901	3.82602e-01
P39023	P62945	3.82602e-01
P39023	P84098	3.82602e-01
P39023	O60739	2.97122e-01
P39023	P62993	7.50000e-01
P39023	P83881	3.82602e-01
P39023	P30480	2.97122e-01
P39023	Q9Y5S2	7.26178e-01
P39023	P61927	3.82602e-01
P39023	Q99558	7.50000e-01
P39023	P18124	3.82602e-01
P39023	P62633	7.26178e-01
P39023	Q9H1Y0	2.97122e-01
P39023	P62829	3.82602e-01
P39023	P62987	3.82602e-01
P39023	P40429	3.82602e-01
P39023	P27635	3.82602e-01
P39023	Q96PM5	3.82602e-01
P39023	P35268	3.82602e-01
P39023	Q13573	2.97122e-01
P39023	P61981	2.97122e-01
P39023	P83731	3.82602e-01
P39023	Q07020	3.82602e-01
P39023	P32969	3.82602e-01
P39023	O15479	2.97122e-01
P39023	Q02878	3.82602e-01
P39023	Q14164	2.97122e-01
P39023	O43586	7.26178e-01
P39023	P30050	3.82602e-01
P21731	Q13162	7.50000e-01
P21731	P29992	7.10591e-01
P21731	P27824	3.42686e-01
P21731	P50148	7.10591e-01
P21731	Q14344	7.10591e-01
P21731	O95837	7.10591e-01
P21731	P30679	7.10591e-01
Q96CS2	P25205	7.50000e-01
Q96CS2	Q13416	7.50000e-01
Q96CS2	O94927	3.93252e-01
Q96CS2	P33991	7.50000e-01
Q96CS2	Q7L590	7.50000e-01
Q96CS2	P42771	7.50000e-01
Q96CS2	Q68CZ6	3.93252e-01
Q96CS2	Q99871	3.93252e-01
Q96CS2	Q7Z4H7	7.50000e-01
Q96CS2	Q9NVX0	3.93252e-01
Q96CS2	Q13415	7.50000e-01
Q96CS2	Q9H211	7.50000e-01
Q96CS2	P38936	7.50000e-01
Q96CS2	Q9H6D7	3.93252e-01
Q96CS3	Q9UBV2	5.06777e-01
Q96CS3	Q16665	3.82602e-01
Q96CS3	P55072	2.97122e-01
Q96CS3	O76081	7.26178e-01
Q9P219	O14640	3.82602e-01
Q9P219	P45983	1.99474e-01
Q9P218	Q8IYF3	3.82602e-01
Q96CS7	O00487	3.82602e-01
Q96CS7	Q92900	6.09872e-01
Q96CS7	P78386	7.26178e-01
Q96CS7	Q15323	7.26178e-01
Q96CS7	Q9NSB4	7.26178e-01
Q96CS7	Q6VMQ6	6.09872e-01
Q96CS7	O76011	7.26178e-01
Q9P215	P15374	1.99474e-01
P62807	O94817	7.26178e-01
P62807	Q9UBN7	4.57230e-01
P62807	O15047	3.82602e-01
P62807	Q93077	4.60478e-01
P62807	Q9NR30	3.82602e-01
P62807	O75832	7.26178e-01
P62807	Q9UKV0	4.57230e-01
P62807	Q92796	7.26178e-01
P62807	P78545	7.26178e-01
P62807	P20671	4.60478e-01
P62807	P21675	3.82602e-01
P62807	Q9NX58	2.97122e-01
P62807	Q9UBL3	3.82602e-01
P62807	Q6UXN9	3.82602e-01
P62807	P0C0S8	4.60478e-01
P62807	Q96KK5	4.60478e-01
P62807	Q99878	4.60478e-01
P62807	Q96RL1	3.82602e-01
P62807	O95999	7.26178e-01
P62807	P22392	7.26178e-01
P62807	Q96BK5	7.26178e-01
P62807	O15379	4.57230e-01
P62807	P01241	2.97122e-01
P62807	Q13547	4.57230e-01
P62807	O15315	7.50000e-01
P62807	Q92769	4.57230e-01
P62807	Q9NY93	7.26178e-01
P62807	Q8IUE6	4.60478e-01
P62807	Q16777	4.60478e-01
P62807	Q9P0M6	4.60478e-01
P62807	Q15291	3.82602e-01
P62807	Q9C005	3.82602e-01
P62807	O95760	4.93187e-01
P62807	P40337	7.26178e-01
P62807	O75367	4.60478e-01
P62807	P51610	3.82602e-01
P62807	P56524	4.57230e-01
P62807	Q96QV6	4.60478e-01
P62807	Q7L7L0	4.60478e-01
P62807	Q9BY41	4.57230e-01
P62807	Q9BTM1	4.60478e-01
P62807	P04908	4.60478e-01
P62807	Q969S8	4.57230e-01
P62807	Q96DB2	4.57230e-01
P62807	Q9Y5B9	3.82602e-01
P62807	P0C0S5	7.50000e-01
P62807	P16104	4.60478e-01
P62807	Q6FI13	4.60478e-01
P62807	Q9P0U4	3.82602e-01
P62807	Q9UQL6	4.57230e-01
P62807	O15479	2.97122e-01
P62807	Q08945	3.82602e-01
P62807	Q9UPS6	3.82602e-01
P62807	Q71UI9	4.60478e-01
P62807	P0C5Z0	4.60478e-01
P62807	P61964	3.82602e-01
P62807	Q8WUI4	4.57230e-01
P62807	P16220	5.06777e-01
P62807	P0C5Y9	4.60478e-01
P62807	Q14164	7.26178e-01
P62805	P33992	7.50000e-01
P62805	P33993	3.93252e-01
P62805	P33991	3.93252e-01
P62805	Q9UBN7	3.82602e-01
P62805	Q71DI3	4.60478e-01
P62805	O60884	3.93252e-01
P62805	Q9NPI1	7.50000e-01
P62805	Q9BVI0	7.50000e-01
P62805	Q14566	3.93252e-01
P62805	O75164	7.50000e-01
P62805	P49736	7.50000e-01
P62805	Q9BZK7	5.29482e-01
P62805	P49321	3.93252e-01
P62805	Q15672	4.88996e-01
P62805	Q15047	3.82602e-01
P62805	P25205	7.50000e-01
P62805	O75367	5.96406e-01
P62805	O94985	4.93187e-01
P62805	P62993	3.82602e-01
P62805	P12980	5.06777e-01
P62805	Q13233	7.50000e-01
P62805	P49716	5.06777e-01
P62805	P25067	4.93187e-01
P62805	P14635	5.06777e-01
P62805	Q13547	7.50000e-01
P62805	O15315	7.50000e-01
P62805	P38398	7.26178e-01
P62805	P19438	7.50000e-01
P62805	Q6NXT2	4.60478e-01
P62805	P55001	4.93187e-01
P62805	O60264	7.50000e-01
P62805	Q9Y468	7.50000e-01
P62805	Q12888	7.50000e-01
P62805	O60907	5.29482e-01
P62805	A8MW92	7.50000e-01
P62805	Q16594	7.50000e-01
P62805	P56524	3.82602e-01
P62805	Q9UER7	7.50000e-01
P62805	P35226	3.93252e-01
P62805	Q14790	5.06777e-01
P62805	Q9NQR1	7.50000e-01
P62805	O14929	7.50000e-01
P62805	Q9NWM8	3.93252e-01
P62805	P21675	3.82602e-01
P62805	P0C0S5	5.96406e-01
P62805	P16104	7.50000e-01
P62805	O94776	4.88996e-01
P62805	P06748	3.93252e-01
P62805	P63104	7.50000e-01
P62805	O14744	3.82602e-01
P62805	Q99759	7.50000e-01
P62805	P35659	7.50000e-01
P62805	Q16514	7.50000e-01
P62805	P84243	4.60478e-01
P62805	P49450	3.93252e-01
P62805	P62258	5.06777e-01
P62805	Q16695	4.60478e-01
P62805	P68431	7.50000e-01
P62805	O43318	3.82602e-01
P62805	P16220	5.06777e-01
P62805	Q16576	7.50000e-01
P62805	Q9NQ92	7.50000e-01
P62805	Q8NCD3	4.93187e-01
Q8N6K7	Q13485	7.50000e-01
Q8N6K7	O15287	6.09872e-01
Q8N6K7	Q13950	7.50000e-01
Q92833	P02768	2.97122e-01
Q92833	P43694	7.50000e-01
Q92833	Q9H9B1	3.82602e-01
Q92833	P52952	7.50000e-01
Q92832	P68104	4.96928e-01
Q92832	Q9NWH9	4.96928e-01
Q92832	P19174	4.96928e-01
Q92832	Q6UW56	7.50000e-01
Q92832	P54259	6.09872e-01
Q92832	P23588	4.96928e-01
Q92832	Q08945	4.96928e-01
Q92832	Q9BSC4	4.96928e-01
Q92832	Q5QJE6	4.96928e-01
Q92832	Q6IN85	4.96928e-01
Q92832	O60841	4.96928e-01
Q92832	Q5VTD9	6.09872e-01
Q92832	Q0ZGT2	4.96928e-01
Q92831	P20823	3.82602e-01
Q92831	Q13112	3.82602e-01
Q92831	P35680	3.82602e-01
Q92831	P16333	3.82602e-01
Q92831	Q15672	3.82602e-01
Q92831	O43524	3.82602e-01
Q92831	P28702	4.57230e-01
Q92831	Q92585	4.60478e-01
Q92831	P15172	7.26178e-01
Q92831	Q5VVJ2	7.50000e-01
Q92831	Q9Y6J9	3.82602e-01
Q92831	P16104	5.06777e-01
Q92831	P63241	5.94943e-01
Q92831	Q13363	5.29482e-01
Q92831	Q96JK9	4.60478e-01
Q92831	P16220	5.06777e-01
Q92831	O60566	7.50000e-01
Q92831	Q9NS73	3.82602e-01
Q92831	P14316	5.06777e-01
Q92831	P10827	4.57230e-01
Q92831	O75528	3.82602e-01
Q92831	O75529	3.82602e-01
Q92831	Q15596	4.60478e-01
Q92831	P10828	4.57230e-01
Q92831	Q8ND90	1.99474e-01
Q92831	P10275	7.50000e-01
Q92831	P10276	3.82602e-01
Q92831	Q92793	7.50000e-01
Q92831	P23511	3.82602e-01
Q92831	P12814	1.99474e-01
Q92831	P22736	3.82602e-01
Q92831	Q9H3N8	3.82602e-01
Q92831	P35609	1.99474e-01
Q92831	Q8IYH5	3.82602e-01
Q92831	P07288	5.06777e-01
Q92831	Q9H8E8	3.82602e-01
Q92831	P51610	3.82602e-01
Q92831	P62805	3.82602e-01
Q92831	P24941	3.82602e-01
Q92831	Q96ES7	3.82602e-01
Q92831	P27986	3.82602e-01
Q92831	P22415	7.50000e-01
Q92831	O15516	3.82602e-01
Q92831	P84022	7.50000e-01
Q92831	P04637	3.82602e-01
Q92831	Q9NR33	3.82602e-01
Q92831	Q9Y6Q9	7.50000e-01
Q92831	P48443	4.57230e-01
Q92831	P19793	4.57230e-01
Q92831	Q09472	7.50000e-01
Q92831	P37173	5.29482e-01
Q92831	Q9Y605	1.99474e-01
Q92831	Q9UBG7	7.10591e-01
Q92831	Q06330	7.10591e-01
Q92831	Q9UM47	7.50000e-01
Q92831	Q8IZL2	4.60478e-01
Q92831	P19174	3.82602e-01
Q92831	O00327	3.82602e-01
Q92831	Q14186	3.82602e-01
Q92831	O95359	6.29649e-01
Q92831	Q13772	3.82602e-01
Q92831	O43318	3.82602e-01
Q92831	Q9NRF9	3.82602e-01
Q92831	P46531	7.50000e-01
Q92831	Q15788	4.60478e-01
Q92831	Q9ULM3	3.82602e-01
Q92831	P68431	3.82602e-01
Q92831	P20248	3.82602e-01
Q92831	Q9Y4A5	3.82602e-01
Q92831	Q8WXI9	7.50000e-01
Q92831	Q04206	7.50000e-01
Q92831	Q9NWQ8	3.82602e-01
Q92831	O75486	3.82602e-01
Q92831	Q9BV73	1.99474e-01
Q92831	Q15797	7.50000e-01
Q92831	Q15796	7.50000e-01
Q92831	P52732	5.06777e-01
Q92831	Q86YP4	7.50000e-01
Q92831	Q12962	3.82602e-01
Q92831	Q8IXJ6	7.50000e-01
Q92831	O75478	3.82602e-01
Q92831	Q96F10	1.99474e-01
Q92831	P61964	3.82602e-01
Q92831	Q01094	3.82602e-01
Q92831	Q16514	3.82602e-01
Q92831	Q16594	3.82602e-01
Q92831	Q9H2G2	3.82602e-01
Q92831	Q01658	3.82602e-01
Q92831	26765	3.82602e-01
Q92831	P62491	1.99474e-01
Q92831	Q16665	3.82602e-01
Q92830	P11474	7.50000e-01
Q92830	P10827	4.57230e-01
Q92830	P43246	7.26178e-01
Q92830	O75528	3.82602e-01
Q92830	O75529	7.50000e-01
Q92830	Q15596	4.60478e-01
Q92830	Q15648	5.94943e-01
Q92830	Q9Y6Q9	4.60478e-01
Q92830	Q9H0E3	3.82602e-01
Q92830	P10828	4.57230e-01
Q92830	Q8NEM7	3.82602e-01
Q92830	P46531	3.82602e-01
Q92830	Q96BN2	3.82602e-01
Q92830	Q92793	4.60478e-01
Q92830	Q16594	7.50000e-01
Q92830	O15524	3.82602e-01
Q92830	P19793	4.57230e-01
Q92830	Q09472	4.60478e-01
Q92830	Q15369	3.82602e-01
Q92830	Q9UPT9	3.82602e-01
Q92830	P01106	7.50000e-01
Q92830	O94864	3.82602e-01
Q92830	P28702	4.57230e-01
Q92830	Q92585	4.60478e-01
Q92830	P38398	7.50000e-01
Q92830	Q96AE4	5.06777e-01
Q92830	Q9UBG7	7.10591e-01
Q92830	Q06330	7.10591e-01
Q92830	Q12962	3.82602e-01
Q92830	P10914	7.50000e-01
Q92830	P40337	7.26178e-01
Q92830	Q8IYH5	2.97122e-01
Q92830	Q8IZL2	4.60478e-01
Q92830	Q8IXJ6	3.82602e-01
Q92830	Q04206	3.82602e-01
Q92830	P49336	7.50000e-01
Q92830	O75478	7.26178e-01
Q92830	Q9HBM6	3.82602e-01
Q92830	P06899	3.82602e-01
Q92830	P61244	6.29649e-01
Q92830	Q86TJ2	3.82602e-01
Q92830	Q9Y4A5	7.50000e-01
Q92830	Q16531	3.82602e-01
Q92830	P48443	4.57230e-01
Q92830	Q96JK9	4.60478e-01
Q92830	Q8N668	3.82602e-01
Q92830	Q15370	3.82602e-01
Q92830	Q13617	3.82602e-01
Q92830	P68431	3.82602e-01
Q92830	Q16514	3.82602e-01
Q92830	Q15788	4.60478e-01
Q92830	Q92878	7.26178e-01
Q92830	Q9Y6J9	3.82602e-01
Q92830	Q9H8E8	2.97122e-01
Q92830	O15265	3.82602e-01
Q92830	Q9BRQ0	3.82602e-01
Q92830	O75486	7.50000e-01
Q92837	P49716	5.06777e-01
Q92837	P49841	7.50000e-01
Q92837	O14641	4.57230e-01
Q92837	O14640	7.50000e-01
Q92837	O75197	7.50000e-01
Q92837	Q92997	7.50000e-01
Q92837	O15169	7.50000e-01
Q92835	O60496	7.50000e-01
Q92835	P52333	7.50000e-01
Q92835	P19438	4.93187e-01
Q92835	P08631	7.50000e-01
Q92835	Q13291	7.50000e-01
Q92835	Q99704	7.50000e-01
Q92835	O43561	7.50000e-01
Q92835	P07948	6.81549e-01
Q92835	P20273	7.50000e-01
Q92835	P62993	7.50000e-01
Q92835	P07333	1.99474e-01
Q92835	P29353	7.50000e-01
Q92835	P25445	4.93187e-01
Q92835	Q13588	3.82602e-01
Q92835	P24394	7.50000e-01
Q92835	Q96B97	5.06777e-01
Q92835	P08581	1.99474e-01
Q92835	Q7L591	7.50000e-01
Q92835	P19235	7.50000e-01
Q92835	P27986	7.50000e-01
Q92835	P36888	5.06777e-01
Q92835	O00459	7.50000e-01
Q92835	P10721	7.50000e-01
Q92835	P23458	7.50000e-01
Q92835	P31994	7.50000e-01
Q92835	Q06124	7.50000e-01
P00540	P36507	7.02488e-01
P00540	Q99640	7.50000e-01
P00540	Q02750	7.50000e-01
P00540	P06241	7.50000e-01
Q92839	P56537	7.26178e-01
Q92839	P40337	7.26178e-01
Q92839	P18146	5.06777e-01
Q9H3M7	Q08AM6	3.82602e-01
Q9H3M7	Q05516	3.82602e-01
Q9H3M7	Q9HAU4	6.09872e-01
Q9H3M7	Q96P20	5.06777e-01
Q9H3M7	P10599	7.50000e-01
Q9H3M7	Q13642	1.99474e-01
P51878	O15553	5.06777e-01
P51878	Q9C000	7.50000e-01
P51878	P29466	3.82602e-01
P51878	Q14116	7.50000e-01
P51878	P01584	3.82602e-01
Q9BVC4	P05129	7.50000e-01
Q9BVC4	O15111	5.06777e-01
Q9BVC4	Q14318	5.06777e-01
Q9BVC4	Q8N122	7.50000e-01
Q9BVC4	Q13541	7.50000e-01
Q9BVC4	Q6R327	7.50000e-01
Q9BVC4	P85299	5.06777e-01
Q9BVC4	O14920	5.06777e-01
Q9BVC4	Q9BPZ7	7.50000e-01
Q9BVC4	P42345	7.50000e-01
Q9BVC4	Q9Y243	3.82602e-01
Q9BVC4	P17252	7.50000e-01
Q9BVC4	Q6MZQ0	5.06777e-01
Q9BVC4	P05771	7.50000e-01
Q9BVC4	Q8TB45	5.06777e-01
Q9BVC4	Q92574	5.06777e-01
Q9BVC4	P49815	5.06777e-01
Q9Y6E2	Q7L1Q6	7.26178e-01
Q9Y6E2	P49841	1.99474e-01
Q9Y6E2	O43586	7.26178e-01
Q9Y6E2	Q13573	2.97122e-01
Q9Y6E0	Q8WUM4	3.82602e-01
Q9Y6E0	Q5VSL9	3.82602e-01
Q9Y6E0	Q13033	3.82602e-01
Q9Y6E0	Q9BUL8	3.82602e-01
Q9Y6E0	P15924	3.82602e-01
Q9Y6E0	O00506	3.82602e-01
Q9Y6E0	P31942	3.82602e-01
Q9Y6E0	Q14BN4	3.82602e-01
Q9Y6E0	O43167	3.82602e-01
Q9Y6E0	P52735	1.99474e-01
Q9Y6E0	P62714	3.82602e-01
Q9Y6E0	P17844	3.82602e-01
Q9Y6E0	P30153	3.82602e-01
Q9Y6E0	Q8WXH2	3.82602e-01
Q9Y6E0	Q9NRL3	3.82602e-01
Q9Y6E0	P23508	3.82602e-01
Q9Y6E0	O95433	3.82602e-01
Q9Y6E0	Q99459	2.97122e-01
Q9Y6E0	O60506	3.82602e-01
Q9Y6E0	P05090	3.82602e-01
Q9Y6E0	Q9Y228	3.82602e-01
Q9Y6E0	Q9Y3A3	3.82602e-01
Q9Y6E0	Q9UN86	3.82602e-01
Q9Y6E0	O43815	3.82602e-01
